mean_depth,0.025,0.075,0.125,0.175,0.225,0.275,0.325,0.375,0.425,0.475,0.525,0.575,0.625,0.675,0.725,0.775,0.825,0.875,0.925,0.975
0.12,0.04248135,0.33858907,0.37566233,0.17847499,0.05326165,0.010181072,0.0012466687,9.778839e-05,4.913627e-06,1.5815965e-07,3.2611287e-09,4.3074357e-11,3.6445873e-13,1.9754068e-15,6.858726e-18,1.5254887e-20,2.1734678e-23,1.9837004e-26,1.1597853999999999e-29,4.3436805e-33
0.13,0.034351774,0.27830666,0.37336364,0.21143854,0.07861923,0.019992022,0.0034783697,0.0004140817,3.372777e-05,1.8796653e-06,7.1674506e-08,1.8699937e-09,3.3381582e-11,4.0772277e-13,3.4073308e-15,1.9482959e-17,7.622313999999999e-20,2.0403752000000002e-22,3.7370123e-25,4.683066e-28
0.14,0.028374584,0.22862095,0.3593766,0.23670378,0.10460497,0.03326713,0.007627288,0.0012607224,0.0001502323,1.2906299e-05,7.993457e-07,3.5691276e-08,1.1489049e-09,2.6662483e-11,4.4607883e-13,5.3804325e-15,4.678615e-17,2.9329992e-19,1.3255652e-21,4.319016e-24
0.15,0.023865817,0.1884461,0.33754045,0.25429177,0.12916651,0.049091764,0.014030049,0.0030152272,0.00048729422,5.92206e-05,5.4120865e-06,3.7193493e-07,1.922116e-08,7.4696893e-10,2.18291e-11,4.797108e-13,7.927449e-15,9.851396000000001e-17,9.206030999999999e-19,6.4693029999999995e-21
0.16,0.020387312,0.15622622,0.31122246,0.26475516,0.15098661,0.066281065,0.022644198,0.0060217762,0.0012465013,0.00020084518,2.519014e-05,2.4592364e-06,1.8688327e-07,1.105455e-08,5.089935e-10,1.824248e-11,5.0892764e-13,1.105169e-14,1.8681076e-16,2.457964e-18
0.17,0.017649869,0.1304272,0.28307188,0.2688839,0.16938627,0.083692335,0.033100408,0.010485828,0.002660701,0.000540771,8.803486e-05,1.1479419e-05,1.1989723e-06,1.0030495e-07,6.7213968e-09,3.6076192e-10,1.5509786e-11,5.3409057e-13,1.4731534e-14,3.2546553e-16
0.18,0.015457695,0.10972186,0.25497875,0.26759747,0.1841345,0.10040137,0.044835076,0.016425543,0.004936924,0.0012173856,0.00024628322,4.087676e-05,5.566126e-06,6.218199e-07,5.6991635e-08,4.285412e-09,2.6436808e-10,1.3380133e-11,5.5558027e-13,1.8926406e-14
0.19,0.013674998,0.09302785,0.228163,0.26188654,0.19527079,0.115757786,0.0572278,0.023684606,0.00820674,0.0023807893,0.00057825184,0.00011758689,2.0019192e-05,2.853514e-06,3.40533e-07,3.402391e-08,2.8461318e-09,1.993295e-10,1.168783e-11,5.7377556e-13
0.2,0.012205445,0.07948779,0.20332006,0.25275317,0.20298229,0.12936443,0.06970282,0.0319832,0.012501433,0.004162613,0.0011807027,0.0002852879,5.872115e-05,1.029613e-05,1.5378779e-06,1.956762e-07,2.120911e-08,1.958282e-09,1.540268e-10,1.0320142e-11
0.21,0.010979285,0.06843223,0.18077083,0.24114877,0.20753562,0.14102267,0.08178539,0.04097978,0.017754054,0.0066507007,0.0021541666,0.0006032998,0.00014609289,3.0589123e-05,5.5379232e-06,8.6689977e-07,1.1733642e-07,1.37321585e-08,1.3895904e-09,1.215841e-10
